"Estacion","Fecha","Temp_max","Temp_min","Cantidad_ml"
"10,131","11/05/2015 ",23,9,NA
"10,131","12/05/2015 ",22,10,NA
"10,131","13/05/2015 ",22,7,NA
"10,131","14/05/2015 ",24,9,NA
"10,131","15/05/2015 ",24,10,NA
"10,131","16/05/2015 ",25,9,NA
"10,131","17/05/2015 ",23,9,NA
"10,131","18/05/2015 ",24,10,NA
"10,131","19/05/2015 ",25,11,NA
"10,131","20/05/2015 ",23,10,NA
"10,131","21/05/2015 ",20,12,NA
"10,131","22/05/2015 ",18,13,NA
"10,131","23/05/2015 ",18,8,NA
"10,131","24/05/2015 ",16,8,NA
"10,131","25/05/2015 ",16,3,NA
"10,131","26/05/2015 ",19,2,NA
"10,131","27/05/2015 ",18,4,NA
"10,131","28/05/2015 ",17,4,NA
"10,131","29/05/2015 ",23,7,NA
"10,131","30/05/2015 ",20,6,NA
"10,131","31/05/2015 ",19,4,NA
"10,131","01/06/2015 ",21,5,NA
"10,131","02/06/2015 ",21,6,NA
"10,131","03/06/2015 ",24,6,NA
"10,131","04/06/2015 ",21,5,NA
"10,131","05/06/2015 ",25,5,NA
"10,131","06/06/2015 ",27,10,NA
"10,131","07/06/2015 ",21,9,NA
"10,131","08/06/2015 ",19,6,NA
"10,131","09/06/2015 ",15,10,NA
"10,131","10/06/2015 ",14,8,NA
"10,131","11/06/2015 ",18,2,NA
"10,131","12/06/2015 ",17,3,NA
"10,131","13/06/2015 ",19,2,NA
"10,131","14/06/2015 ",18,1,NA
"10,131","15/06/2015 ",19,-1,NA
"10,131","16/06/2015 ",19,1,NA
"10,131","17/06/2015 ",15,6,NA
"10,131","18/06/2015 ",14,1,NA
"10,131","19/06/2015 ",13,1,NA
"10,131","20/06/2015 ",18,0,NA
"10,131","21/06/2015 ",16,2,NA
"10,131","22/06/2015 ",13,6,NA
"10,131","23/06/2015 ",12,0,NA
"10,131","24/06/2015 ",13,-1,NA
"10,131","25/06/2015 ",15,-1,NA
"10,131","26/06/2015 ",17,1,NA
"10,131","27/06/2015 ",20,2,NA
"10,131","28/06/2015 ",19,2,NA
"10,131","29/06/2015 ",22,3,NA
"10,131","30/06/2015 ",20,4,NA
"10,131","01/07/2015 ",18,4,NA
"10,131","02/07/2015 ",20,3,NA
"10,131","03/07/2015 ",14,2,NA
"10,131","04/07/2015 ",12,0,NA
"10,131","05/07/2015 ",9,0,NA
"10,131","06/07/2015 ",14,0,NA
"10,131","07/07/2015 ",18,1,NA
"10,131","08/07/2015 ",18,1,NA
"10,131","09/07/2015 ",19,3,NA
"10,131","10/07/2015 ",14,8,NA
"10,131","11/07/2015 ",15,0,NA
"10,131","12/07/2015 ",15,4,0.3
"10,131","13/07/2015 ",14,6,NA
"10,131","14/07/2015 ",15,1,NA
"10,131","15/07/2015 ",15,1,NA
"10,131","16/07/2015 ",16,1,NA
"10,131","17/07/2015 ",16,1,NA
"10,131","18/07/2015 ",13,4,NA
"10,131","19/07/2015 ",16,0,0
"10,131","20/07/2015 ",13,4,NA
"10,131","21/07/2015 ",15,-1,NA
"10,131","22/07/2015 ",16,1,NA
"10,131","23/07/2015 ",19,1,NA
"10,131","24/07/2015 ",19,2,NA
"10,131","25/07/2015 ",18,2,NA
"10,131","26/07/2015 ",20,2,NA
"10,131","27/07/2015 ",20,3,NA
"10,131","28/07/2015 ",18,13,NA
"10,131","29/07/2015 ",19,6,NA
"10,131","30/07/2015 ",18,5,NA
"10,131","31/07/2015 ",17,8,NA
"10,131","01/08/2015 ",19,3,NA
"10,131","02/08/2015 ",20,8,NA
"10,131","03/08/2015 ",18,7,NA
"10,131","04/08/2015 ",18,4,NA
"10,131","05/08/2015 ",19,6,NA
"10,131","06/08/2015 ",17,10,0.8
"10,131","07/08/2015 ",14,8,1
"10,131","08/08/2015 ",12,8,NA
"10,131","09/08/2015 ",15,3,0.1
"10,131","10/08/2015 ",14,7,0.3
"10,131","11/08/2015 ",11,6,6.6
"10,131","12/08/2015 ",9,6,2.2
"10,131","13/08/2015 ",8,5,0
"10,131","14/08/2015 ",11,3,0.3
"10,131","15/08/2015 ",15,0,NA
"10,131","16/08/2015 ",17,10,NA
"10,131","17/08/2015 ",21,4,NA
"10,131","18/08/2015 ",23,4,NA
"10,131","19/08/2015 ",21,6,NA
"10,131","20/08/2015 ",22,8,NA
"10,131","21/08/2015 ",23,9,NA
"10,131","22/08/2015 ",23,8,NA
"10,131","23/08/2015 ",18,8,NA
"10,131","24/08/2015 ",22,5,NA
"10,131","25/08/2015 ",26,6,NA
"10,131","26/08/2015 ",23,12,NA
"10,131","27/08/2015 ",22,9,NA
"10,131","28/08/2015 ",33,8,NA
"10,131","29/08/2015 ",32,11,NA
"10,131","30/08/2015 ",26,10,NA
"10,131","31/08/2015 ",24,16,NA
"10,131","01/09/2015 ",20,10,NA
"10,131","02/09/2015 ",18,3,NA
"10,131","03/09/2015 ",20,6,NA
"10,131","04/09/2015 ",22,6,NA
"10,131","05/09/2015 ",26,8,NA
"10,131","06/09/2015 ",25,10,NA
"10,131","07/09/2015 ",24,12,NA
"10,131","08/09/2015 ",23,9,NA
"10,131","09/09/2015 ",18,9,NA
"10,131","10/09/2015 ",16,3,NA
"10,131","11/09/2015 ",20,5,NA
"10,131","12/09/2015 ",19,9,NA
"10,131","13/09/2015 ",22,5,NA
"10,131","14/09/2015 ",29,7,NA
"10,131","15/09/2015 ",27,17,NA
"10,131","16/09/2015 ",22,9,NA
"10,131","17/09/2015 ",21,5,NA
"10,131","18/09/2015 ",20,9,NA
"10,131","19/09/2015 ",22,6,NA
"10,131","20/09/2015 ",24,8,NA
"10,131","21/09/2015 ",18,11,NA
"10,131","22/09/2015 ",14,9,NA
"10,131","23/09/2015 ",18,9,NA
"10,131","24/09/2015 ",20,9,0.2
"10,131","25/09/2015 ",17,8,NA
"10,131","26/09/2015 ",21,8,NA
"10,131","27/09/2015 ",24,9,NA
"10,131","28/09/2015 ",27,11,NA
"10,131","29/09/2015 ",22,14,NA
"10,131","30/09/2015 ",26,8,NA
"10,131","01/10/2015 ",21,15,11.8
"10,131","02/10/2015 ",15,8,4.3
"10,131","03/10/2015 ",13,8,NA
"10,131","04/10/2015 ",16,9,NA
"10,131","05/10/2015 ",22,10,NA
"10,131","06/10/2015 ",17,13,0
"10,131","07/10/2015 ",14,10,0.4
"10,131","08/10/2015 ",14,8,0.5
"10,131","09/10/2015 ",11,6,0.7
"10,131","10/10/2015 ",13,6,0
"10,131","11/10/2015 ",12,7,NA
"10,131","12/10/2015 ",20,6,NA
"10,131","13/10/2015 ",24,9,NA
"10,131","14/10/2015 ",20,11,0.3
"10,131","15/10/2015 ",19,7,NA
"10,131","16/10/2015 ",20,10,NA
"10,131","17/10/2015 ",22,7,NA
"10,131","18/10/2015 ",28,9,NA
"10,131","19/10/2015 ",22,12,5.4
"10,131","20/10/2015 ",25,6,NA
"10,131","21/10/2015 ",25,13,NA
"10,131","22/10/2015 ",21,13,NA
"10,131","23/10/2015 ",17,10,0
"10,131","24/10/2015 ",10,7,0
"10,131","25/10/2015 ",18,8,NA
"10,131","26/10/2015 ",20,11,NA
"10,131","27/10/2015 ",28,10,NA
"10,131","28/10/2015 ",30,14,1.3
"10,131","29/10/2015 ",27,17,NA
"10,131","30/10/2015 ",24,15,1.5
"10,131","31/10/2015 ",21,11,NA
"10,131","01/11/2015 ",24,9,0.2
"10,131","02/11/2015 ",22,13,4
"10,131","03/11/2015 ",19,13,11.8
"10,131","04/11/2015 ",14,12,9
"10,131","05/11/2015 ",23,10,NA
"10,131","06/11/2015 ",26,11,NA
"10,131","07/11/2015 ",29,12,NA
"10,131","08/11/2015 ",30,13,NA
"10,131","09/11/2015 ",25,15,1.5
"10,131","10/11/2015 ",22,12,1.2
"10,131","11/11/2015 ",26,10,5.5
"10,131","12/11/2015 ",26,15,0.7
"10,131","13/11/2015 ",30,12,NA
"10,131","14/11/2015 ",33,14,NA
"10,131","15/11/2015 ",32,18,NA
"10,131","16/11/2015 ",29,21,NA
"10,131","17/11/2015 ",25,18,NA
"10,131","18/11/2015 ",31,13,2.5
"10,131","19/11/2015 ",24,8,NA
"10,131","20/11/2015 ",26,8,NA
"10,131","21/11/2015 ",28,12,NA
"10,131","22/11/2015 ",29,15,NA
"10,131","23/11/2015 ",26,17,0
"10,131","24/11/2015 ",30,14,NA
"10,131","25/11/2015 ",28,17,0
"10,131","26/11/2015 ",25,15,5
"10,131","27/11/2015 ",25,11,NA
"10,131","28/11/2015 ",25,12,NA
"10,131","29/11/2015 ",25,16,0.8
"10,131","30/11/2015 ",29,13,NA
"10,131","01/12/2015 ",31,17,NA
"10,131","02/12/2015 ",22,16,0
"10,131","03/12/2015 ",28,15,NA
"10,131","04/12/2015 ",30,16,10
"10,131","05/12/2015 ",28,16,0.6
"10,131","06/12/2015 ",28,15,NA
"10,131","07/12/2015 ",32,18,NA
"10,131","08/12/2015 ",28,18,0
"10,131","09/12/2015 ",31,16,NA
"10,131","10/12/2015 ",34,15,NA
"10,131","11/12/2015 ",35,18,NA
"10,131","12/12/2015 ",32,22,NA
"10,131","13/12/2015 ",33,18,NA
"10,131","14/12/2015 ",30,20,NA
"10,131","15/12/2015 ",26,19,NA
"10,131","16/12/2015 ",33,16,7
"10,131","17/12/2015 ",29,19,NA
"10,131","18/12/2015 ",25,16,NA
"10,131","19/12/2015 ",30,12,NA
"10,131","20/12/2015 ",32,16,NA
"10,131","21/12/2015 ",32,19,NA
"10,131","22/12/2015 ",30,21,NA
"10,131","23/12/2015 ",33,20,0
"10,131","24/12/2015 ",36,20,NA
"10,131","25/12/2015 ",37,21,NA
"10,131","26/12/2015 ",38,22,2
"10,131","27/12/2015 ",36,21,NA
"10,131","28/12/2015 ",37,24,NA
"10,131","29/12/2015 ",36,22,0.7
"10,131","30/12/2015 ",32,22,3
"10,131","31/12/2015 ",30,18,NA
"10,131","01/01/2016 ",35,21,NA
"10,131","02/01/2016 ",34,22,NA
"10,131","03/01/2016 ",32,20,22
"10,131","04/01/2016 ",30,19,26
"10,131","05/01/2016 ",28,17,1.5
"10,131","06/01/2016 ",30,19,5.3
"10,131","07/01/2016 ",27,17,12.3
"10,131","08/01/2016 ",27,18,4.8
"10,131","09/01/2016 ",25,17,0
"10,131","10/01/2016 ",27,17,NA
"10,131","11/01/2016 ",33,18,NA
"10,131","12/01/2016 ",31,22,NA
"10,131","13/01/2016 ",32,19,NA
"10,131","14/01/2016 ",34,18,0
"10,131","15/01/2016 ",32,21,NA
"10,131","16/01/2016 ",34,20,8
"10,131","17/01/2016 ",31,21,NA
"10,131","18/01/2016 ",32,24,NA
"10,131","19/01/2016 ",38,25,NA
"10,131","20/01/2016 ",34,26,NA
"10,131","21/01/2016 ",39,22,NA
"10,131","22/01/2016 ",36,25,NA
"10,131","23/01/2016 ",36,27,16.2
"10,131","24/01/2016 ",28,21,NA
"10,131","25/01/2016 ",25,18,NA
"10,131","26/01/2016 ",28,17,NA
"10,131","27/01/2016 ",32,17,NA
"10,131","28/01/2016 ",29,20,NA
"10,131","29/01/2016 ",29,20,6
"10,131","30/01/2016 ",30,17,NA
"10,131","31/01/2016 ",32,20,0.8
"10,131","01/02/2016 ",30,20,0
"10,131","02/02/2016 ",30,18,NA
"10,131","03/02/2016 ",34,18,NA
"10,131","04/02/2016 ",32,20,5
"10,131","05/02/2016 ",29,19,NA
"10,131","06/02/2016 ",32,21,NA
"10,131","07/02/2016 ",28,22,NA
"10,131","08/02/2016 ",30,20,NA
"10,131","09/02/2016 ",34,18,0.5
"10,131","10/02/2016 ",36,22,NA
"10,131","11/02/2016 ",33,23,0
"10,131","12/02/2016 ",35,24,NA
"10,131","13/02/2016 ",32,23,NA
"10,131","14/02/2016 ",32,17,NA
"10,131","15/02/2016 ",34,21,NA
"10,131","16/02/2016 ",37,23,NA
"10,131","17/02/2016 ",33,23,NA
"10,131","18/02/2016 ",34,19,NA
"10,131","19/02/2016 ",32,20,NA
"10,131","20/02/2016 ",34,16,NA
"10,131","21/02/2016 ",34,20,NA
"10,131","22/02/2016 ",36,23,2.9
"10,131","23/02/2016 ",32,21,NA
"10,131","24/02/2016 ",34,22,NA
"10,131","25/02/2016 ",32,20,NA
"10,131","26/02/2016 ",28,20,NA
"10,131","27/02/2016 ",31,16,NA
"10,131","28/02/2016 ",30,18,NA
"10,131","29/02/2016 ",32,20,32.6
"10,131","01/03/2016 ",27,19,NA
"10,131","02/03/2016 ",28,18,NA
"10,131","03/03/2016 ",31,19,NA
"10,131","04/03/2016 ",30,18,82
"10,131","05/03/2016 ",28,18,NA
"10,131","06/03/2016 ",26,17,NA
"10,131","07/03/2016 ",23,18,0.3
"10,131","08/03/2016 ",30,15,NA
"10,131","09/03/2016 ",29,15,26.8
"10,131","10/03/2016 ",21,14,NA
"10,131","11/03/2016 ",27,12,NA
"10,131","12/03/2016 ",26,18,NA
"10,131","13/03/2016 ",31,16,NA
"10,131","14/03/2016 ",31,17,NA
"10,131","15/03/2016 ",31,18,NA
"10,131","16/03/2016 ",33,18,NA
"10,131","17/03/2016 ",33,21,0.3
"10,131","18/03/2016 ",30,14,NA
"10,131","19/03/2016 ",23,9,NA
"10,131","20/03/2016 ",25,10,NA
"10,131","21/03/2016 ",28,11,NA
"10,131","22/03/2016 ",30,13,NA
"10,131","23/03/2016 ",30,14,NA
"10,131","24/03/2016 ",24,18,0.6
"10,131","25/03/2016 ",20,14,1
"10,131","26/03/2016 ",20,14,NA
"10,131","27/03/2016 ",27,12,NA
"10,131","28/03/2016 ",28,14,NA
"10,131","29/03/2016 ",30,16,NA
"10,131","30/03/2016 ",31,17,NA
"10,131","31/03/2016 ",25,19,0.7
"10,131","01/04/2016 ",23,17,0
"10,131","02/04/2016 ",24,17,0
"10,131","03/04/2016 ",24,17,NA
"10,131","04/04/2016 ",21,16,NA
"10,131","05/04/2016 ",22,13,NA
"10,131","06/04/2016 ",25,9,NA
"10,131","07/04/2016 ",26,12,0
"10,131","08/04/2016 ",21,14,17.8
"10,131","09/04/2016 ",17,13,7
"10,131","10/04/2016 ",17,12,0
"10,131","11/04/2016 ",14,10,NA
"10,131","12/04/2016 ",15,11,NA
"10,131","13/04/2016 ",20,12,NA
"10,131","14/04/2016 ",22,11,NA
"10,131","15/04/2016 ",31,13,NA
"10,131","16/04/2016 ",22,14,NA
"10,131","17/04/2016 ",18,12,NA
"10,131","18/04/2016 ",17,10,NA
"10,131","19/04/2016 ",22,6,NA
"10,131","20/04/2016 ",24,8,NA
"10,131","21/04/2016 ",24,10,NA
"10,131","22/04/2016 ",23,9,NA
"10,131","23/04/2016 ",29,13,NA
"10,131","24/04/2016 ",18,6,5.8
"10,131","25/04/2016 ",8,6,1.9
"10,131","26/04/2016 ",14,0,NA
"10,131","27/04/2016 ",12,2,NA
"10,131","28/04/2016 ",15,4,NA
"10,131","29/04/2016 ",15,6,NA
"10,131","30/04/2016 ",16,5,NA
"10,131","01/05/2016 ",20,6,NA
"10,131","02/05/2016 ",18,8,NA
"10,131","03/05/2016 ",18,10,NA
"10,131","04/05/2016 ",20,8,NA
"10,131","05/05/2016 ",17,13,0
"10,131","06/05/2016 ",15,12,1.7
"10,131","07/05/2016 ",14,11,0
"10,131","08/05/2016 ",16,10,NA
"10,131","09/05/2016 ",18,13,NA
"10,131","10/05/2016 ",16,12,0.5
"10,131","11/05/2016 ",16,12,1.5
"10,131","12/05/2016 ",17,12,0.6
"10,131","13/05/2016 ",14,12,5.5
"10,131","14/05/2016 ",16,12,0
"10,131","15/05/2016 ",15,11,2.6
"10,131","16/05/2016 ",12,9,1.9
"10,131","17/05/2016 ",11,8,0.2
"10,131","18/05/2016 ",10,8,4.9
"10,131","19/05/2016 ",13,8,1.7
"10,131","20/05/2016 ",11,7,2.2
"10,131","21/05/2016 ",10,7,0.3
"10,131","22/05/2016 ",14,2,NA
"10,131","23/05/2016 ",15,5,NA
"10,131","24/05/2016 ",16,5,NA
"10,131","25/05/2016 ",17,4,1.5
"10,131","26/05/2016 ",12,9,6.3
"10,131","27/05/2016 ",10,7,NA
"10,131","28/05/2016 ",13,8,0.4
"10,131","29/05/2016 ",13,9,NA
"10,131","30/05/2016 ",12,4,NA
"10,131","31/05/2016 ",11,5,4.8
"10,131","01/06/2016 ",11,6,1
"10,131","02/06/2016 ",8,2,2.5
"10,131","03/06/2016 ",8,6,8.5
"10,131","04/06/2016 ",10,3,NA
"10,131","05/06/2016 ",11,4,NA
"10,131","06/06/2016 ",14,-1,NA
"10,131","07/06/2016 ",18,1,NA
"10,131","08/06/2016 ",16,1,NA
"10,131","09/06/2016 ",18,0,0.3
"10,131","10/06/2016 ",8,4,NA
"10,131","11/06/2016 ",10,-2,NA
"10,131","12/06/2016 ",11,0,NA
"10,131","13/06/2016 ",16,1,NA
"10,131","14/06/2016 ",16,3,NA
"10,131","15/06/2016 ",16,3,NA
"10,131","16/06/2016 ",17,4,NA
"10,131","17/06/2016 ",17,4,NA
"10,131","18/06/2016 ",17,2,NA
"10,131","19/06/2016 ",12,6,NA
"10,131","20/06/2016 ",15,5,NA
"10,131","21/06/2016 ",16,1,NA
"10,131","22/06/2016 ",16,2,NA
"10,131","23/06/2016 ",15,2,NA
"10,131","24/06/2016 ",11,6,NA
"10,131","25/06/2016 ",10,5,NA
"10,131","26/06/2016 ",8,4,0.9
"10,131","27/06/2016 ",11,4,NA
"10,131","28/06/2016 ",14,2,NA
"10,131","29/06/2016 ",13,2,NA
"10,131","30/06/2016 ",14,5,NA
"10,131","01/07/2016 ",14,3,0.5
"10,131","02/07/2016 ",9,6,0
"10,131","03/07/2016 ",9,6,NA
"10,131","04/07/2016 ",15,2,NA
"10,131","05/07/2016 ",18,1,NA
"10,131","06/07/2016 ",20,3,NA
"10,131","07/07/2016 ",17,3,NA
"10,131","08/07/2016 ",19,2,NA
"10,131","09/07/2016 ",20,3,NA
"10,131","10/07/2016 ",18,2,NA
"10,131","11/07/2016 ",18,4,NA
"10,131","12/07/2016 ",16,2,NA
"10,131","13/07/2016 ",16,2,NA
"10,131","14/07/2016 ",16,3,NA
"10,131","15/07/2016 ",14,6,NA
"10,131","16/07/2016 ",10,3,NA
"10,131","17/07/2016 ",12,-1,NA
"10,131","18/07/2016 ",16,2,NA
"10,131","19/07/2016 ",14,1,NA
"10,131","20/07/2016 ",16,1,NA
"10,131","21/07/2016 ",18,1,NA
"10,131","22/07/2016 ",17,2,NA
"10,131","23/07/2016 ",22,3,NA
"10,131","24/07/2016 ",13,5,NA
"10,131","25/07/2016 ",15,2,NA
"10,131","26/07/2016 ",11,7,NA
"10,131","27/07/2016 ",14,3,NA
"10,131","28/07/2016 ",14,1,NA
"10,131","29/07/2016 ",16,1,NA
"10,131","30/07/2016 ",17,2,NA
"10,131","31/07/2016 ",18,6,NA
"10,131","01/08/2016 ",18,5,NA
"10,131","02/08/2016 ",19,9,NA
"10,131","03/08/2016 ",19,3,NA
"10,131","04/08/2016 ",21,5,NA
"10,131","05/08/2016 ",19,7,NA
"10,131","06/08/2016 ",22,6,NA
"10,131","07/08/2016 ",20,7,NA
"10,131","08/08/2016 ",20,5,NA
"10,131","09/08/2016 ",22,5,NA
"10,131","10/08/2016 ",22,5,NA
"10,131","11/08/2016 ",24,6,NA
"10,131","12/08/2016 ",21,8,NA
"10,131","13/08/2016 ",27,10,NA
"10,131","14/08/2016 ",24,8,NA
"10,131","15/08/2016 ",27,12,NA
"10,131","16/08/2016 ",27,11,NA
"10,131","17/08/2016 ",21,8,NA
"10,131","18/08/2016 ",20,5,NA
"10,131","19/08/2016 ",18,6,0
"10,131","20/08/2016 ",14,7,NA
"10,131","21/08/2016 ",17,2,NA
"10,131","22/08/2016 ",22,3,NA
"10,131","23/08/2016 ",24,5,NA
"10,131","24/08/2016 ",27,6,NA
"10,131","25/08/2016 ",29,6,NA
"10,131","26/08/2016 ",20,12,NA
"10,131","27/08/2016 ",17,9,NA
"10,131","28/08/2016 ",18,4,NA
"10,131","29/08/2016 ",21,4,NA
"10,131","30/08/2016 ",28,6,NA
"10,131","31/08/2016 ",19,8,0
"10,131","01/09/2016 ",12,6,0
"10,131","02/09/2016 ",14,7,NA
"10,131","03/09/2016 ",10,6,0
"10,131","04/09/2016 ",10,5,NA
"10,131","05/09/2016 ",11,5,NA
"10,131","06/09/2016 ",17,0,NA
"10,131","07/09/2016 ",23,3,NA
"10,131","08/09/2016 ",26,4,NA
"10,131","09/09/2016 ",28,8,NA
"10,131","10/09/2016 ",30,8,NA
"10,131","11/09/2016 ",26,9,NA
"10,131","12/09/2016 ",24,7,NA
"10,131","13/09/2016 ",20,7,NA
"10,131","14/09/2016 ",22,7,NA
"10,131","15/09/2016 ",25,6,NA
"10,131","16/09/2016 ",26,10,NA
"10,131","17/09/2016 ",26,12,NA
"10,131","18/09/2016 ",20,14,NA
"10,131","19/09/2016 ",25,7,NA
"10,131","20/09/2016 ",28,11,NA
"10,131","21/09/2016 ",30,13,NA
"10,131","22/09/2016 ",24,13,NA
"10,131","23/09/2016 ",19,10,NA
"10,131","24/09/2016 ",22,3,NA
"10,131","25/09/2016 ",26,6,NA
"10,131","26/09/2016 ",28,10,NA
"10,131","27/09/2016 ",30,12,NA
"10,131","28/09/2016 ",26,16,NA
"10,131","29/09/2016 ",20,12,NA
"10,131","30/09/2016 ",18,10,0
"10,131","01/10/2016 ",20,11,NA
"10,131","02/10/2016 ",26,14,NA
"10,131","03/10/2016 ",31,13,0
"10,131","04/10/2016 ",25,13,3.3
"10,131","05/10/2016 ",20,12,NA
"10,131","06/10/2016 ",27,9,NA
"10,131","07/10/2016 ",22,12,NA
"10,131","08/10/2016 ",26,7,NA
"10,131","09/10/2016 ",25,12,NA
"10,131","10/10/2016 ",29,12,NA
"10,131","11/10/2016 ",31,13,NA
"10,131","12/10/2016 ",28,15,22
"10,131","13/10/2016 ",24,13,NA
"10,131","14/10/2016 ",24,11,NA
"10,131","15/10/2016 ",24,16,NA
"10,131","16/10/2016 ",24,12,NA
"10,131","17/10/2016 ",20,13,0.1
"10,131","18/10/2016 ",16,11,1.5
"10,131","19/10/2016 ",19,9,0.2
"10,131","20/10/2016 ",17,7,NA
"10,131","21/10/2016 ",24,4,NA
"10,131","22/10/2016 ",26,11,NA
"10,131","23/10/2016 ",29,14,NA
"10,131","24/10/2016 ",22,13,0.3
"10,131","25/10/2016 ",21,8,NA
"10,131","26/10/2016 ",28,9,NA
"10,131","27/10/2016 ",22,14,NA
"10,131","28/10/2016 ",30,10,NA
"10,131","29/10/2016 ",32,14,NA
"10,131","30/10/2016 ",27,16,1.8
"10,131","31/10/2016 ",31,10,NA
"10,131","01/11/2016 ",26,10,NA
"10,131","02/11/2016 ",22,6,NA
"10,131","03/11/2016 ",33,9,NA
"10,131","04/11/2016 ",35,13,NA
"10,131","05/11/2016 ",37,17,NA
"10,131","06/11/2016 ",33,21,NA
"10,131","07/11/2016 ",30,18,NA
"10,131","08/11/2016 ",32,16,NA
"10,131","09/11/2016 ",28,16,NA
"10,131","10/11/2016 ",31,14,NA
"10,131","11/11/2016 ",30,15,NA
"10,131","12/11/2016 ",30,14,NA
"10,131","13/11/2016 ",30,18,NA
"10,131","14/11/2016 ",30,18,NA
"10,131","15/11/2016 ",33,16,NA
"10,131","16/11/2016 ",27,16,NA
"10,131","17/11/2016 ",26,10,NA
"10,131","18/11/2016 ",31,11,NA
"10,131","19/11/2016 ",31,13,NA
"10,131","20/11/2016 ",28,16,12
"10,131","21/11/2016 ",17,11,0
"10,131","22/11/2016 ",26,10,NA
"10,131","23/11/2016 ",27,15,1
"10,131","24/11/2016 ",28,15,NA
"10,131","25/11/2016 ",33,17,NA
"10,131","26/11/2016 ",27,18,NA
"10,131","27/11/2016 ",24,19,0.5
"10,131","28/11/2016 ",28,14,NA
"10,131","29/11/2016 ",31,14,NA
"10,131","30/11/2016 ",33,18,NA
"10,131","01/12/2016 ",32,20,NA
"10,131","02/12/2016 ",32,19,NA
"10,131","03/12/2016 ",36,21,NA
"10,131","04/12/2016 ",40,22,NA
"10,131","05/12/2016 ",31,18,NA
"10,131","06/12/2016 ",28,15,NA
"10,131","07/12/2016 ",32,17,2
"10,131","08/12/2016 ",28,16,8.7
"10,131","09/12/2016 ",20,14,19
"10,131","10/12/2016 ",30,12,NA
"10,131","11/12/2016 ",30,18,NA
"10,131","12/12/2016 ",35,17,NA
"10,131","13/12/2016 ",32,15,NA
"10,131","14/12/2016 ",31,13,NA
"10,131","15/12/2016 ",33,17,NA
"10,131","16/12/2016 ",36,22,NA
"10,131","17/12/2016 ",35,22,NA
"10,131","18/12/2016 ",32,19,NA
"10,131","19/12/2016 ",35,18,NA
"10,131","20/12/2016 ",38,19,NA
"10,131","21/12/2016 ",32,23,NA
"10,131","22/12/2016 ",28,20,NA
"10,131","23/12/2016 ",34,15,NA
"10,131","24/12/2016 ",36,19,NA
"10,131","25/12/2016 ",34,22,NA
"10,131","26/12/2016 ",27,14,1
"10,131","27/12/2016 ",28,10,NA
"10,131","28/12/2016 ",34,14,NA
"10,131","29/12/2016 ",40,18,NA
"10,131","30/12/2016 ",39,21,NA
"10,131","31/12/2016 ",40,23,NA
"10,131","01/01/2017 ",33,23,NA
"10,131","02/01/2017 ",35,19,NA
"10,131","03/01/2017 ",34,22,NA
"10,131","04/01/2017 ",30,19,NA
"10,131","05/01/2017 ",30,19,NA
"10,131","06/01/2017 ",35,19,NA
"10,131","07/01/2017 ",36,21,0.4
"10,131","08/01/2017 ",33,20,NA
"10,131","09/01/2017 ",36,22,6
"10,131","10/01/2017 ",32,21,NA
"10,131","11/01/2017 ",35,21,NA
"10,131","12/01/2017 ",38,24,NA
"10,131","13/01/2017 ",35,26,NA
"10,131","14/01/2017 ",36,20,NA
"10,131","15/01/2017 ",33,22,NA
"10,131","16/01/2017 ",36,20,NA
"10,131","17/01/2017 ",37,22,NA
"10,131","18/01/2017 ",34,24,NA
"10,131","19/01/2017 ",38,25,NA
"10,131","20/01/2017 ",39,28,NA
"10,131","21/01/2017 ",39,26,0
"10,131","22/01/2017 ",37,21,0.3
"10,131","23/01/2017 ",34,22,NA
"10,131","24/01/2017 ",31,22,NA
"10,131","25/01/2017 ",33,20,NA
"10,131","26/01/2017 ",32,19,NA
"10,131","27/01/2017 ",38,19,NA
"10,131","28/01/2017 ",41,20,NA
"10,131","29/01/2017 ",41,20,NA
"10,131","30/01/2017 ",36,24,0
"10,131","31/01/2017 ",35,22,0
"10,131","01/02/2017 ",32,23,0.3
"10,131","02/02/2017 ",31,20,0
"10,131","03/02/2017 ",31,20,0.2
"10,131","04/02/2017 ",27,17,12.1
"10,131","05/02/2017 ",25,15,NA
"10,131","06/02/2017 ",29,13,NA
"10,131","07/02/2017 ",31,17,NA
"10,131","08/02/2017 ",34,20,NA
"10,131","09/02/2017 ",30,21,0.4
"10,131","10/02/2017 ",25,18,0
"10,131","11/02/2017 ",32,14,NA
"10,131","12/02/2017 ",34,19,3.5
"10,131","13/02/2017 ",32,19,NA
"10,131","14/02/2017 ",34,18,NA
"10,131","15/02/2017 ",33,21,NA
"10,131","16/02/2017 ",33,18,NA
"10,131","17/02/2017 ",30,21,NA
"10,131","18/02/2017 ",33,20,NA
"10,131","19/02/2017 ",36,21,NA
"10,131","20/02/2017 ",36,21,NA
"10,131","21/02/2017 ",38,22,NA
"10,131","22/02/2017 ",40,24,NA
"10,131","23/02/2017 ",40,24,NA
"10,131","24/02/2017 ",40,24,36
"10,131","25/02/2017 ",34,20,1
"10,131","26/02/2017 ",31,20,NA
"10,131","27/02/2017 ",34,19,1
"10,131","28/02/2017 ",36,20,NA
"10,131","01/03/2017 ",32,22,NA
"10,131","02/03/2017 ",28,20,NA
"10,131","03/03/2017 ",26,18,NA
